VideoFrameRate,NR,QP,VideoPacketLossRate,AudioPacketLossRate,VideoStartPTS,VideoDurationTS,VideoBitRate,VideoNBFrames,AudioDurationTS,AudioDuration,AudioBitRate,AudioNBFrames,BPP,ISC,CC,iFrameCount,iFrame0Size,iFrame1Size,iFrame2Size,iFrame3Size,iFrame4Size,pFrameCount,aFrameCount,iFrameCountDiff,iFrame0SizeDiff,iFrame1SizeDiff,iFrame2SizeDiff,iFrame3SizeDiff,iFrame4SizeDiff,pFrameCountDiff,DTS0pFrameCountDiff,DTS1pFrameCountDiff,DTS2pFrameCountDiff,DTS3pFrameCountDiff,DTS4pFrameCountDiff,DTS5pFrameCountDiff,DTS6pFrameCountDiff,DTS7pFrameCountDiff,DTS8pFrameCountDiff,DTS9pFrameCountDiff,DTS10pFrameCountDiff,DTS11pFrameCountDiff,DTS12pFrameCountDiff,DTS13pFrameCountDiff,DTS14pFrameCountDiff,DTS15pFrameCountDiff,DTS16pFrameCountDiff,DTS17pFrameCountDiff,DTS18pFrameCountDiff,DTS19pFrameCountDiff,DTS20pFrameCountDiff,DTS21pFrameCountDiff,DTS22pFrameCountDiff,DTS23pFrameCountDiff,DTS24pFrameCountDiff,DTS25pFrameCountDiff,DTS26pFrameCountDiff,DTS27pFrameCountDiff,DTS28pFrameCountDiff,DTS29pFrameCountDiff,DTS30pFrameCountDiff,DTS0pFrameMeanDiff,DTS1pFrameMeanDiff,DTS2pFrameMeanDiff,DTS3pFrameMeanDiff,DTS4pFrameMeanDiff,DTS5pFrameMeanDiff,DTS6pFrameMeanDiff,DTS7pFrameMeanDiff,DTS8pFrameMeanDiff,DTS9pFrameMeanDiff,DTS10pFrameMeanDiff,DTS11pFrameMeanDiff,DTS12pFrameMeanDiff,DTS13pFrameMeanDiff,DTS14pFrameMeanDiff,DTS15pFrameMeanDiff,DTS16pFrameMeanDiff,DTS17pFrameMeanDiff,DTS18pFrameMeanDiff,DTS19pFrameMeanDiff,DTS20pFrameMeanDiff,DTS21pFrameMeanDiff,DTS22pFrameMeanDiff,DTS23pFrameMeanDiff,DTS24pFrameMeanDiff,DTS25pFrameMeanDiff,DTS26pFrameMeanDiff,DTS27pFrameMeanDiff,DTS28pFrameMeanDiff,DTS29pFrameMeanDiff,DTS30pFrameMeanDiff,aFrameCountDiff,DTS0aFrameCountDiff,DTS1aFrameCountDiff,DTS2aFrameCountDiff,DTS3aFrameCountDiff,DTS4aFrameCountDiff,DTS5aFrameCountDiff,DTS6aFrameCountDiff,DTS7aFrameCountDiff,DTS8aFrameCountDiff,DTS9aFrameCountDiff,DTS10aFrameCountDiff,DTS11aFrameCountDiff,DTS12aFrameCountDiff,DTS13aFrameCountDiff,DTS14aFrameCountDiff,DTS15aFrameCountDiff,DTS16aFrameCountDiff,DTS17aFrameCountDiff,DTS18aFrameCountDiff,DTS19aFrameCountDiff,DTS20aFrameCountDiff,DTS21aFrameCountDiff,DTS22aFrameCountDiff,DTS23aFrameCountDiff,DTS24aFrameCountDiff,DTS25aFrameCountDiff,DTS26aFrameCountDiff,DTS27aFrameCountDiff,DTS28aFrameCountDiff,DTS29aFrameCountDiff,DTS30aFrameCountDiff,MOS
10,0,31,0,0.09,6,42886,126333,430,686270,42.891875,24381,2143,0.013708008,30495,0.302213478,5,30982,30441,30253,30632,30654,425,2143,0,0.122501612,0.124676006,0.125449804,0.123899576,0.123810765,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.992219734,-2.893221397,-0.807527041,0.475580757,0.675135471,-1.533546326,3.295972644,-7.014925373,2.705861201,2.270091135,3.687521846,-2.21310775,-9.200230624,5.112417849,2.54649748,-0.944444444,-4.972799554,1.339538394,-0.294281397,0.530335172,0.465838509,3.281762775,-0.69881202,0.27921262,-5.673316708,-3.872385571,2.615995802,1.628459603,-1.518847198,0.372268908,-1.706387035,0.093240093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.24137931
10,0,31,0.37,0.37,4,42887,125419,427,686267,42.891688,24313,2137,0.013608832,30495,0.302213478,5,30982,30441,30253,30632,30654,422,2137,0,0.122501612,0.124676006,0.125449804,0.123899576,0.123810765,0.705882353,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,10,10,0,0,1.992219734,-2.893221397,-0.807527041,0.475580757,0.675135471,-1.533546326,3.295972644,-7.014925373,2.705861201,2.270091135,3.687521846,-2.21310775,-9.200230624,5.112417849,2.54649748,-0.944444444,-4.972799554,1.339538394,-0.294281397,0.530335172,0.465838509,3.281762775,-0.69881202,0.27921262,-5.673316708,-3.872385571,2.615995802,4.676482465,-1.518847198,3.218487395,-1.706387035,0.372960373,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,0,3.15
10,0,31,0,0,4,42888,126327,430,686266,42.891625,24404,2145,0.013707357,30495,0.302213478,5,30982,30441,30253,30632,30654,425,2145,0,0.122501612,0.124676006,0.125449804,0.123899576,0.123810765,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.992219734,-2.893221397,-0.807527041,0.475580757,0.675135471,-1.533546326,3.295972644,-7.014925373,2.705861201,2.270091135,3.687521846,-2.21310775,-9.200230624,5.112417849,2.54649748,-0.944444444,-4.972799554,1.339538394,-0.294281397,0.530335172,0.465838509,3.281762775,-0.69881202,0.27921262,-5.673316708,-3.872385571,2.615995802,1.628459603,-1.518847198,0.372268908,-1.706387035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.362068966
10,0,31,0.73,0.93,7,42885,125948,429,686278,42.892375,24176,2125,0.013666233,30495,0.302213478,5,30982,30441,30253,30632,30654,424,2125,0,0.122501612,0.124676006,0.125449804,0.123899576,0.123810765,0.235294118,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,2.062949428,-2.893221397,-0.807527041,0.475580757,0.675135471,-1.533546326,3.295972644,-7.014925373,2.759798634,2.270091135,3.687521846,-2.21310775,-9.200230624,5.112417849,2.54649748,-0.944444444,-4.972799554,1.339538394,-0.294281397,0.530335172,0.465838509,3.394280356,-0.69881202,0.27921262,-5.673316708,-3.872385571,2.615995802,1.628459603,-1.518847198,0.372268908,-1.649189704,0.932400932,2,0,4,2,2,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,3.327586207
10,0,31,5.67,4.48,8,42885,96635,397,686276,42.89225,23312,2049,0.010485569,30982,0.297463043,1,30982,0,0,0,0,374,2049,80,0.122501612,100,100,100,100,12,0,0,0,0,0,0,20,100,50,11.11111111,0,0,0,20,10,0,0,20,10,22.22222222,0,10,0,10,0,10,10,20,20,22.22222222,0,2.062949428,-2.893221397,-0.763076011,0.475580757,0.781735809,-1.478776814,4.350303951,100,-2.783171521,0.882870754,3.739951066,-2.21310775,-9.150811301,3.614666205,0.245282654,-0.944444444,-4.889105873,-0.111628199,-0.257572699,-0.956118553,0.465838509,2.630619368,-0.628930818,1.918811175,-5.673316708,-4.922367047,4.230067711,-3.456108471,-2.930873424,-6.120048019,-1.706387035,4.475524476,0,8,6,4,0,8,10,6,6,10,2,4,6,0,0,8,6,0,2,2,0,4,4,8,0,6,0,4,2,2,6,1.566666667
10,999,31,0.28,0.23,6,42887,114118,428,686277,42.892313,24347,2140,0.012382595,30442,0.302739636,4,30984,30441,30253,30632,0,422,2140,20,0.122493714,0.124676006,0.125449804,0.123899576,100,0.705882353,0,10,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.994266484,-2.834266627,-1.183911774,1.179882012,0.395815663,-1.079451522,2.729855896,-5.1894474,1.747587789,2.262170612,4.463428681,-2.581645685,-8.401319215,4.488330341,1.809497566,-1.147762346,-4.098055286,0.676452682,0.186647145,0.887740196,1.07615894,2.330487192,-1.375867527,0.596450393,-5.388956512,-3.45276873,2.35778147,1.551189245,-1.452505665,0.713141026,-1.926246395,0.233100233,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,2.85
10,999,31,0.57,0.65,7,42885,119509,428,686266,42.891625,24245,2131,0.012967556,30495,0.302213478,5,30984,30441,30253,30632,30654,423,2131,0,0.122493714,0.124676006,0.125449804,0.123899576,0.123810765,0.470588235,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.994266484,-3.050397878,-1.183911774,1.239876012,0.395815663,-1.079451522,2.668966917,-5.1894474,1.805423016,3.565579872,4.463428681,1.731233149,-8.401319215,4.488330341,1.809497566,-1.147762346,-4.098055286,0.676452682,0.186647145,0.887740196,1.07615894,2.330487192,-1.375867527,0.596450393,-5.388956512,-3.45276873,2.35778147,1.551189245,-1.452505665,0.713141026,-1.926246395,0.652680653,0,0,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,2.25
10,999,31,0,0,5,42888,120099,430,686284,42.89275,24404,2145,0.013031576,30495,0.302213478,5,30984,30441,30253,30632,30654,425,2145,0,0.122493714,0.124676006,0.125449804,0.123899576,0.123810765,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.994266484,-3.050397878,-1.183911774,1.179882012,0.395815663,-1.079451522,2.668966917,-5.1894474,1.747587789,2.262170612,4.463428681,-2.581645685,-8.401319215,4.488330341,1.809497566,-1.147762346,-4.098055286,0.676452682,0.186647145,0.887740196,1.07615894,2.330487192,-1.375867527,0.596450393,-5.388956512,-3.45276873,2.35778147,1.551189245,-1.452505665,0.713141026,-1.926246395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.172413793
10,999,31,0.76,0.75,8,42885,113629,425,686281,42.892563,24222,2129,0.012329536,30575.66667,0.301416159,4,30984,30441,0,30632,30654,419,2129,20,0.122493714,0.124676006,100,0.123899576,0.123810765,1.411764706,0,0,0,0,0,10,0,0,10,-11.11111111,0,0,0,0,0,0,0,10,10,11.11111111,0,0,10,0,0,0,0,0,10,0,0,1.994266484,-3.050397878,-1.183911774,1.179882012,0.395815663,-0.867667239,2.668966917,-5.1894474,1.747587789,2.262170612,4.521021309,-2.581645685,-8.401319215,4.488330341,1.809497566,-1.147762346,-4.098055286,-1.678354266,0.186647145,-1.944038656,1.07615894,2.330487192,-0.788722486,0.596450393,-5.388956512,-3.45276873,2.35778147,1.551189245,-1.452505665,1.931980057,-1.864441698,0.745920746,0,0,0,2,0,4,0,0,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,6,2,0,0,0,2,2.533333333
10,999,31,3.89,4.57,8,42885,104018,407,686271,42.891937,23289,2047,0.011286675,30456.5,0.302595505,3,30984,0,30253,0,30660,363,2047,40,0.122493714,100,0.125449804,100,0.104261697,14.58823529,10,0,0,0,10,0,10,0,10,11.11111111,0,20,0,0,0,0,0,0,10,-11.11111111,10,0,10,0,0,70,90,100,50,11.11111111,0,3.915132882,-3.006189213,-1.183911774,1.239876012,0.553932502,-1.079451522,2.961008502,-5.1894474,1.747587789,1.284055382,4.463428681,-6.926199599,-8.401319215,4.488330341,1.864609167,-1.147762346,-4.053349229,0.676452682,0.186647145,0.887740196,0.443800589,2.390758413,-1.208111801,0.596450393,-5.322562797,11.69923996,5.372260464,100,-2.72484119,-5.679086538,-1.864441698,4.568764569,0,6,2,0,4,8,4,2,2,2,8,6,4,8,6,8,6,2,4,6,6,4,2,10,2,6,4,4,4,6,4,1.706896552
10,0,35,0,0.09,7,42884,77492,430,686262,42.891375,24382,2143,0.00840842,19093.5,0.482677351,5,19688,19010,19050,19143,19171,425,2143,0,0.192639156,0.19949601,0.199077955,0.198112716,0.197823937,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.400560224,-1.827242525,-1.110556526,-0.441265977,1.443269506,-1.568627451,3.006106153,-5.961735565,1.980355567,1.990965556,5.185399768,-2.022375215,-10.30913978,4.268711376,2.555480834,-0.275043428,-6.986409076,4.27471637,-0.764058043,1.545869235,0,1.884381987,0.466116888,0.816612226,-7.24881996,-2.231163131,2.944465151,0.972238491,-1.557152635,1.748526523,-2.805642633,0.093240093,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,0,35,0.32,0.47,7,42886,77251,428,686289,42.893062,24290,2135,0.00838227,19093.5,0.482677351,5,19688,19010,19050,19143,19171,423,2135,0,0.192639156,0.19949601,0.199077955,0.198112716,0.197823937,0.470588235,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.400560224,-1.827242525,-1.110556526,-0.441265977,1.443269506,-1.568627451,3.006106153,-5.961735565,1.980355567,1.990965556,5.185399768,-2.022375215,-10.30913978,4.268711376,2.555480834,-0.275043428,-6.986409076,4.27471637,-0.764058043,1.545869235,0,1.884381987,0.466116888,0.816612226,-7.24881996,-2.231163131,2.944465151,0.972238491,-1.557152635,1.748526523,-2.711598746,0.466200466,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,3.034482759
10,0,35,0,0,7,42886,77488,430,686282,42.892625,24404,2145,0.008407986,19093.5,0.482677351,5,19688,19010,19050,19143,19171,425,2145,0,0.192639156,0.19949601,0.199077955,0.198112716,0.197823937,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.400560224,-1.827242525,-1.110556526,-0.441265977,1.443269506,-1.568627451,3.006106153,-5.961735565,1.980355567,1.990965556,5.185399768,-2.022375215,-10.30913978,4.268711376,2.555480834,-0.275043428,-6.986409076,4.27471637,-0.764058043,1.545869235,0,1.884381987,0.466116888,0.816612226,-7.24881996,-2.231163131,2.944465151,0.972238491,-1.557152635,1.748526523,-2.805642633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875
10,0,35,0.74,0.98,6,42887,73420,426,686291,42.893188,24164,2124,0.00796658,19077,0.483094826,4,19688,19010,19050,0,19171,420,2124,20,0.192639156,0.19949601,0.199077955,100,0.197823937,1.176470588,0,10,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,10,10,11.11111111,0,1.400560224,-2.251753415,-1.110556526,-0.349969568,1.443269506,-1.568627451,3.006106153,-5.961735565,1.980355567,1.990965556,5.185399768,-2.022375215,-10.30913978,4.268711376,2.555480834,-0.275043428,-6.986409076,4.335494327,-0.764058043,1.545869235,0,1.98019802,0.466116888,0.816612226,-7.24881996,-2.231163131,2.944465151,3.127562376,-1.557152635,-2.082514735,-2.805642633,0.979020979,0,0,0,2,2,0,2,0,0,0,2,0,0,0,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2.35
10,0,35,4.25,4.24,7,42886,64771,413,686277,42.892313,23369,2054,0.007028103,19429.5,0.474330271,2,19688,0,0,0,19171,377,2054,60,0.192639156,100,100,100,0.197823937,11.29411765,10,0,0,0,0,0,10,100,90,100,40,10,0,0,10,0,0,0,10,11.11111111,0,0,0,0,0,0,0,0,20,11.11111111,0,-0.395713841,-1.827242525,-1.035687547,-0.441265977,1.443269506,-1.568627451,2.005810414,100,26.96263507,100,22.0983005,-3.110856123,-10.22849462,4.337376974,3.355002615,-0.275043428,-6.986409076,4.396272285,-0.639143922,1.926001014,0,1.884381987,0.466116888,0.956602893,-7.147673635,-2.231163131,2.944465151,1.042520792,-3.519635524,-2.082514735,-2.805642633,4.242424242,0,6,2,8,6,0,6,8,6,4,2,2,2,10,2,6,6,4,2,2,4,4,4,10,6,4,6,8,2,2,2,1.465517241
10,999,35,0.21,0.05,6,42885,76222,428,686263,42.891438,24393,2144,0.008270616,19093.5,0.482677351,5,19690,19010,19050,19143,19171,423,2144,0,0.192619627,0.19949601,0.199077955,0.198112716,0.197823937,0.470588235,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,10,0,0,0,10,-11.11111111,0,1.671136786,-2.018244014,-2.347595608,1.405223767,1.634035036,-1.19047619,1.429469054,-5.432877673,1.871500147,2.309964777,5.324656116,-3.28323362,-8.973311547,3.564286555,2.813438951,1.017146178,-6.873664079,3.33846944,-0.943337678,1.232267988,0.251019768,1.643570738,1.025548759,0.818685288,-6.327055442,-2.447552448,2.904137754,0.804352969,-1.08827803,2.230563003,-2.864873468,0.046620047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.95
10,999,35,0.64,0.65,7,42885,75866,425,686261,42.891312,24245,2131,0.008231988,19093.5,0.482677351,5,19690,19010,19050,19143,19171,420,2131,0,0.192619627,0.19949601,0.199077955,0.198112716,0.197823937,1.176470588,0,0,0,0,0,0,0,0,10,-11.11111111,0,10,0,0,0,0,0,0,10,-11.11111111,0,10,0,10,0,0,0,0,20,-11.11111111,0,1.671136786,-2.018244014,-2.347595608,1.405223767,1.634035036,-1.19047619,1.429469054,-5.432877673,1.871500147,2.309964777,5.324656116,1.00037291,-8.973311547,3.564286555,2.813438951,1.017146178,-6.806164923,3.33846944,-0.943337678,1.232267988,0.251019768,2.459984961,1.025548759,-1.399256227,-7.028590878,-2.447552448,2.904137754,0.804352969,1.18761676,2.230563003,-2.864873468,0.652680653,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,2,2,2.388888889
10,999,35,0,0,7,42887,76503,430,686291,42.893188,24403,2145,0.008301107,19093.5,0.482677351,5,19690,19010,19050,19143,19171,425,2145,0,0.192619627,0.19949601,0.199077955,0.198112716,0.197823937,0,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,0,0,0,0,0,10,-11.11111111,0,1.671136786,-2.018244014,-2.347595608,1.405223767,1.634035036,-1.19047619,1.429469054,-5.432877673,1.871500147,2.309964777,5.324656116,-3.28323362,-8.973311547,3.564286555,2.813438951,1.017146178,-6.873664079,3.33846944,-0.943337678,1.232267988,0.251019768,1.643570738,1.025548759,0.818685288,-7.028590878,-2.447552448,2.904137754,0.804352969,-1.08827803,2.230563003,-2.864873468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85
10,999,35,0.96,1.21,8,42885,75711,425,686273,42.892063,24108,2119,0.008215169,19093.5,0.482677351,5,19690,19010,19050,19143,19171,420,2119,0,0.192619627,0.19949601,0.199077955,0.198112716,0.197823937,1.176470588,0,0,0,0,0,0,0,0,10,-11.11111111,0,0,0,10,0,0,0,0,10,-11.11111111,0,0,10,0,0,10,0,0,10,-11.11111111,0,1.671136786,-2.018244014,-2.347595608,1.405223767,1.634035036,-1.095238095,1.429469054,-5.432877673,1.871500147,2.371321441,5.324656116,-3.28323362,-8.973311547,7.161249003,2.813438951,1.017146178,-6.873664079,3.33846944,-0.943337678,1.232267988,0.251019768,1.643570738,0.823637599,0.818685288,-7.028590878,-4.714729715,2.904137754,0.804352969,-1.08827803,2.230563003,-2.864873468,1.212121212,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,2,2,0,0,2,2,0,6,4,2,0,0,0,2.827586207
10,999,35,5.85,4.62,7,42887,62501,402,686301,42.893813,23277,2046,0.006781793,19416.5,0.474647851,2,19690,0,0,19143,0,384,2046,60,0.192619627,100,100,0.198112716,100,9.647058824,10,10,10,0,0,0,0,10,10,11.11111111,0,20,0,10,0,20,0,0,10,22.22222222,0,0,10,0,0,0,0,0,20,22.22222222,0,-0.474520322,-5.473204105,-4.926585048,1.405223767,1.634035036,-1.19047619,1.617970468,-7.547610702,1.871500147,1.573684809,5.413400385,-7.72654312,-8.973311547,5.645087506,2.731494127,3.06233653,-6.806164923,3.33846944,-0.881275988,0.918035989,0.439284594,1.74025137,1.203470473,0.963159162,-6.926480599,-2.447552448,2.981238756,0.804352969,-1.03082466,3.829950211,-2.864873468,4.615384615,2,2,8,4,8,4,6,2,4,6,6,2,4,4,6,0,10,4,6,8,4,10,8,8,2,2,4,8,6,0,8,1.716666667
15,0,23,0.11,0.14,14,64278,659827,641,686296,42.8935,24369,2142,0.047730541,69884.25,0.197812812,5,69843,68883,69845,70345,70464,636,2142,0,0.054378157,0.05513559,0.054376601,0.05399031,0.05389918,0.469483568,0,0,13.33333333,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,6.666666667,6.666666667,-7.142857143,0,-0.581692549,-0.53671078,-0.598918979,0.722988738,-0.275340126,-0.995585054,2.145723527,-4.442038614,1.920381831,1.443832415,0.729020629,-0.085191961,-5.262791507,2.576315477,1.340467935,0.385109114,-3.305552625,1.334750503,0.216704565,-0.204641514,0.53816047,1.709084728,0.008593428,-0.660745865,-2.857978781,-0.928877039,1.291096839,1.159326725,-0.16895418,0.289184199,-0.924378297,0.13986014,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.321428571
15,0,23,0.62,0.7,12,64281,624847,628,686292,42.89325,24233,2130,0.045200159,69673.5,0.198411161,3,69843,68883,0,0,70464,603,2130,40,0.054378157,0.05513559,100,100,0.05389918,5.633802817,6.666666667,0,0,0,0,13.33333333,6.666666667,6.666666667,6.666666667,0,0,0,0,0,0,66.66666667,33.33333333,0,13.33333333,21.42857143,0,0,6.666666667,0,0,0,0,0,6.666666667,21.42857143,6.666666667,-1.826413878,-0.53671078,-0.668916476,0.722988738,-0.275340126,-1.724381577,1.518862516,-5.891512651,1.928529783,1.253015887,0.729020629,-0.085191961,-5.262791507,2.583442214,1.340467935,4.103454312,-10.64809931,1.328037592,2.939363809,-4.794314204,0.547629569,1.709084728,-0.265045864,-0.660745865,-2.857978781,-0.928877039,1.291096839,0.308890518,-0.160567045,-8.598690728,-1.211325918,0.699300699,0,0,0,2,0,2,0,0,2,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2.730769231
15,0,23,0,0,11,64281,663042,644,686292,42.89325,24403,2145,0.047963108,69884.25,0.197812812,5,69843,68883,69845,70345,70464,639,2145,0,0.054378157,0.05513559,0.054376601,0.05399031,0.05389918,0,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,-0.581692549,-0.53671078,-0.668916476,0.722988738,-0.275340126,-0.995585054,2.145723527,-4.442038614,1.920381831,1.443832415,0.729020629,-0.085191961,-5.262791507,2.576315477,1.340467935,0.385109114,-3.305552625,1.328037592,0.216704565,-0.204641514,0.53816047,1.709084728,0.008593428,-0.660745865,-2.857978781,-0.928877039,1.291096839,0.308890518,-0.16895418,0.289184199,-0.924378297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535714286
15,0,23,0.74,0.89,11,64280,633302,625,686285,42.892812,24187,2126,0.045811777,69897.33333,0.197775785,4,69843,68883,0,70345,70464,603,2126,20,0.054378157,0.05513559,100,0.05399031,0.05389918,5.633802817,0,6.666666667,0,0,6.666666667,0,66.66666667,40,6.666666667,-7.142857143,0,0,0,6.666666667,0,0,0,0,13.33333333,21.42857143,0,0,6.666666667,0,13.33333333,0,0,0,13.33333333,7.142857143,0,-0.581692549,-0.256253586,-0.668916476,0.731630037,-0.565930183,-0.995585054,-8.591878294,2.282258638,1.920381831,1.443832415,0.729020629,-0.076812424,-5.262791507,1.157246365,1.340467935,0.385109114,-3.305552625,1.328037592,1.021422761,-4.794314204,0.53816047,1.709084728,0.661202883,-0.649085644,-3.402141352,-0.928877039,1.299009588,0.308890518,-0.095943092,1.308890574,-0.924378297,0.885780886,0,0,0,0,0,0,0,0,2,4,2,4,2,0,4,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,2.232142857
15,0,23,5.66,4.99,15,64276,473275,501,686306,42.894125,23186,2038,0.034235749,69843,0.197929642,1,69843,0,0,0,0,391,2038,80,0.054378157,100,100,100,100,38.81064163,20,40,100,40,20,13.33333333,26.66666667,60,53.33333333,50,33.33333333,20,13.33333333,13.33333333,73.33333333,33.33333333,6.666666667,66.66666667,66.66666667,35.71428571,13.33333333,20,20,20,73.33333333,100,46.66666667,13.33333333,53.33333333,92.85714286,20,4.320389205,-2.569418939,100,0.144981805,2.200880499,-0.869655397,0.38373372,-8.430523432,0.695472998,5.358037056,3.963548969,0.854363644,0.601354789,3.869909637,-15.77916405,3.832127436,-2.311375019,3.03199821,16.29419934,-2.362937033,0.647297908,-0.290899819,0.739464458,-1.584818392,19.42878921,100,2.984754771,0.830056591,2.066217365,4.337762983,0.093382556,4.988344988,2,2,4,8,8,8,14,0,0,12,4,4,4,6,2,0,10,4,6,2,2,4,6,4,2,0,4,10,2,12,2,1.166666667
15,999,23,0,0.19,14,64274,518594,644,686258,42.891125,24359,2141,0.037514034,69884.25,0.197812812,5,69845,68883,69845,70345,70464,639,2141,0,0.054376601,0.05513559,0.054376601,0.05399031,0.05389918,0,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,0,0,0,0,0,0,0,6.666666667,-7.142857143,0,-0.537538076,-0.181008295,-0.84896709,0.350640593,0.044671109,-0.395037107,1.571263851,-3.320128278,1.539662921,1.011568723,1.172799853,-0.622809725,-4.152912363,2.225111978,1.128232856,0.661032241,-2.918696782,0.660630548,0.361718633,0.123472136,0.446077145,1.039962844,-0.145617352,-0.384052231,-2.02973185,-1.149330246,0.651389239,0.892984373,-0.585525539,0.239827104,-0.769808125,0.186480186,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388888889
