GeneralFileName,ACRScore,Time
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr999_plr5_amrwb_m08,1,10831
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q31_nr999_plr0.1_amrwb_m08,4,14733
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q23_nr999_plr0.5_amrwb_m08,1,19151
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr999_plr1_amrwb_m08,2,19693
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q27_nr0_plr0.1_amrwb_m08,3,11893
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q27_nr999_plr0_amrwb_m08,4,12135
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q23_nr999_plr0.1_amrwb_m08,4,13192
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q35_nr999_plr0.1_amrwb_m08,1,18126
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q27_nr999_plr5_amrwb_m08,1,10871
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr0_plr0.5_amrwb_m08,4,15033
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr999_plr5_amrwb_m08,1,11172
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q31_nr0_plr0.1_amrwb_m08,4,11893
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q27_nr999_plr0.1_amrwb_m08,4,20494
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q27_nr999_plr1_amrwb_m08,1,14752
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q31_nr0_plr0.5_amrwb_m08,3,15260
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q35_nr999_plr0_amrwb_m08,3,13435
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr0_plr0.1_amrwb_m08,1,10852
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q27_nr0_plr1_amrwb_m08,1,11893
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q27_nr999_plr0_amrwb_m08,3,19172
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q23_nr999_plr0_amrwb_m08,4,14753
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr0_plr0.5_amrwb_m08,2,19433
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q23_nr999_plr1_amrwb_m08,2,16553
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q27_nr0_plr0.1_amrwb_m08,3,14993
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q31_nr999_plr0.5_amrwb_m08,3,11632
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q27_nr999_plr0.5_amrwb_m08,3,13192
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr0_plr0_amrwb_m08,3,19172
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr999_plr0_amrwb_m08,4,12933
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q31_nr0_plr0_amrwb_m08,4,14772
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q27_nr999_plr5_amrwb_m08,1,11172
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr999_plr0_amrwb_m08,4,14475
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr999_plr5_amrwb_m08,1,14493
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q23_nr999_plr5_amrwb_m08,1,10633
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr999_plr0.5_amrwb_m08,4,14745
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q35_nr999_plr0.5_amrwb_m08,3,14746
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr999_plr0.1_amrwb_m08,4,18152
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q27_nr999_plr0_amrwb_m08,5,12914
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr999_plr0.5_amrwb_m08,2,15991
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q23_nr999_plr5_amrwb_m08,1,10892
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr999_plr0.5_amrwb_m08,1,15272
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr999_plr5_amrwb_m08,1,10892
