GeneralFileName,ACRScore,Time
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q27_nr0_plr0.1_amrwb_m08,5,26454
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q35_nr999_plr1_amrwb_m08,3,17334
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q23_nr999_plr0_amrwb_m08,5,24873
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q35_nr999_plr0.5_amrwb_m08,4,17352
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr999_plr1_amrwb_m08,4,19432
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q35_nr999_plr0.1_amrwb_m08,3,16033
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr0_plr0.1_amrwb_m08,3,16592
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr999_plr5_amrwb_m08,1,22932
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr0_plr0.1_amrwb_m08,5,22646
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q23_nr0_plr0.5_amrwb_m08,2,17193
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q27_nr999_plr0.5_amrwb_m08,4,33727
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr999_plr0.1_amrwb_m08,4,35246
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q23_nr0_plr1_amrwb_m08,2,18914
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr0_plr0.1_amrwb_m08,4,31652
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr999_plr1_amrwb_m08,4,24391
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr999_plr0_amrwb_m08,4,13974
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q35_nr0_plr0.5_amrwb_m08,4,19453
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr0_plr1_amrwb_m08,3,18893
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q35_nr0_plr0.5_amrwb_m08,3,16751
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q31_nr0_plr1_amrwb_m08,5,30893
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr0_plr0_amrwb_m08,5,11633
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q23_nr999_plr5_amrwb_m08,2,13692
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr999_plr0.1_amrwb_m08,4,12751
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q23_nr0_plr0_amrwb_m08,5,11990
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr999_plr1_amrwb_m08,4,14450
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr0_plr0.1_amrwb_m08,4,17055
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q35_nr999_plr1_amrwb_m08,3,22833
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr0_plr0_amrwb_m08,4,14873
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q35_nr999_plr1_amrwb_m08,3,17551
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr999_plr0.1_amrwb_m08,5,12132
ntia_HeadShoulders-Female15_h264_720p_baseline_fps10_q35_nr0_plr0.5_amrwb_m08,3,17894
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q35_nr999_plr0.5_amrwb_m08,4,20991
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr999_plr5_amrwb_m08,2,26513
ntia_HeadShoulders-Female15_h264_720p_baseline_fps15_q23_nr999_plr0.5_amrwb_m08,4,12927
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q23_nr0_plr1_amrwb_m08,2,20391
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q23_nr0_plr0_amrwb_m08,5,20831
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q27_nr0_plr5_amrwb_m08,1,16293
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q31_nr0_plr0.1_amrwb_m08,4,15793
ntia_HeadShoulders-Female15_h264_720p_baseline_fps20_q31_nr0_plr0.5_amrwb_m08,4,15791
ntia_HeadShoulders-Female15_h264_720p_baseline_fps25_q35_nr999_plr5_amrwb_m08,2,18072
