Sessionid: 0, ssrc: 3340154377, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 90000, rtcp-from: 10.10.10.12:33357, octets-sent: 0, packets-sent: 0, octets-received: 507605, packets-received: 1361, bitrate: 100416, packets-lost: 3, jitter: 0.833333333333, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726447824854099624, sr-rtptime: 2664428690, sr-octet-count: 507636, sr-packet-count: 1365, sent-rb: True, sent-rb-fractionlost: 0, sent-rb-packetslost: 3, sent-rb-exthighestseq: 52412, sent-rb-jitter: 74, sent-rb-lsr: 2432116377, sent-rb-dlsr: 119364, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
Sessionid: 1, ssrc: 3609179703, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 16000, rtcp-from: 10.10.10.12:58027, octets-sent: 0, packets-sent: 0, octets-received: 132804, packets-received: 2142, bitrate: 24798, packets-lost: 2, jitter: 0.75, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726447824995966689, sr-rtptime: 1536257980, sr-octet-count: 132990, sr-packet-count: 2145, sent-rb: True, sent-rb-fractionlost: 0, sent-rb-packetslost: 2, sent-rb-exthighestseq: 52590, sent-rb-jitter: 13, sent-rb-lsr: 2431649396, sent-rb-dlsr: 356364, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
