Sessionid: 0, ssrc: 1360986641, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 90000, rtcp-from: 10.10.10.12:33201, octets-sent: 0, packets-sent: 0, octets-received: 1293437, packets-received: 1901, bitrate: 257557, packets-lost: 80, jitter: 0.544444444444, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726483095381183714, sr-rtptime: 3498282307, sr-octet-count: 1337973, sr-packet-count: 1982, sent-rb: True, sent-rb-fractionlost: 10, sent-rb-packetslost: 69, sent-rb-exthighestseq: 48238, sent-rb-jitter: 61, sent-rb-lsr: 2970010581, sent-rb-dlsr: 245724, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
Sessionid: 1, ssrc: 2749392709, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 16000, rtcp-from: 10.10.10.12:51919, octets-sent: 0, packets-sent: 0, octets-received: 126108, packets-received: 2034, bitrate: 23558, packets-lost: 109, jitter: 0.75, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726483095523042189, sr-rtptime: 2926136211, sr-octet-count: 132990, sr-packet-count: 2145, sent-rb: True, sent-rb-fractionlost: 7, sent-rb-packetslost: 99, sent-rb-exthighestseq: 56258, sent-rb-jitter: 12, sent-rb-lsr: 2970126877, sent-rb-dlsr: 115232, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
