Sessionid: 0, ssrc: 2158394152, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 90000, rtcp-from: 10.10.10.12:54367, octets-sent: 0, packets-sent: 0, octets-received: 834275, packets-received: 1495, bitrate: 167292, packets-lost: 2, jitter: 0.822222222222, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726447371295563072, sr-rtptime: 645337158, sr-octet-count: 835256, sr-packet-count: 1498, sent-rb: True, sent-rb-fractionlost: 1, sent-rb-packetslost: 2, sent-rb-exthighestseq: 57308, sent-rb-jitter: 32, sent-rb-lsr: 2425159655, sent-rb-dlsr: 6391, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
Sessionid: 1, ssrc: 3999861920, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 16000, rtcp-from: 10.10.10.12:52920, octets-sent: 0, packets-sent: 0, octets-received: 132866, packets-received: 2143, bitrate: 24778, packets-lost: 1, jitter: 0.8125, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726447371437339943, sr-rtptime: 4109266336, sr-octet-count: 132990, sr-packet-count: 2145, sent-rb: True, sent-rb-fractionlost: 0, sent-rb-packetslost: 1, sent-rb-exthighestseq: 19791, sent-rb-jitter: 12, sent-rb-lsr: 2425133262, sent-rb-dlsr: 71403, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
