Sessionid: 1, ssrc: 909706773, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 16000, rtcp-from: 10.10.10.12:52362, octets-sent: 0, packets-sent: 0, octets-received: 132432, packets-received: 2136, bitrate: 24712, packets-lost: 8, jitter: 0.875, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726463715827194645, sr-rtptime: 23059026, sr-octet-count: 132990, sr-packet-count: 2145, sent-rb: True, sent-rb-fractionlost: 1, sent-rb-packetslost: 8, sent-rb-exthighestseq: 39847, sent-rb-jitter: 13, sent-rb-lsr: 2674088021, sent-rb-dlsr: 364166, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
Sessionid: 0, ssrc: 1159124569, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 90000, rtcp-from: 10.10.10.12:50364, octets-sent: 0, packets-sent: 0, octets-received: 671468, packets-received: 1090, bitrate: 133487, packets-lost: 4, jitter: 0.944444444444, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726463715828234027, sr-rtptime: 946214889, sr-octet-count: 674518, sr-packet-count: 1095, sent-rb: True, sent-rb-fractionlost: 1, sent-rb-packetslost: 3, sent-rb-exthighestseq: 61587, sent-rb-jitter: 95, sent-rb-lsr: 2674234887, sent-rb-dlsr: 151848, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
