Sessionid: 0, ssrc: 2594821682, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 90000, rtcp-from: 10.10.10.12:33888, octets-sent: 0, packets-sent: 0, octets-received: 4913322, packets-received: 5131, bitrate: 982980, packets-lost: 55, jitter: 0.488888888889, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726464623406006797, sr-rtptime: 3054512618, sr-octet-count: 4965894, sr-packet-count: 5187, sent-rb: True, sent-rb-fractionlost: 3, sent-rb-packetslost: 50, sent-rb-exthighestseq: 36225, sent-rb-jitter: 55, sent-rb-lsr: 2688373981, sent-rb-dlsr: 80631, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
Sessionid: 1, ssrc: 3431398819, internal: False, validated: True, received-bye: True, is-csrc: False, is-sender: True, seqnum-base: -1, clock-rate: 16000, rtcp-from: 10.10.10.12:53031, octets-sent: 0, packets-sent: 0, octets-received: 131564, packets-received: 2122, bitrate: 24606, packets-lost: 22, jitter: 0.9375, sent-pli-count: None, recv-pli-count: None, sent-fir-count: None, recv-fir-count: None, have-sr: True, sr-ntptime: 15726464623490248285, sr-rtptime: 4152506613, sr-octet-count: 132990, sr-packet-count: 2145, sent-rb: True, sent-rb-fractionlost: 2, sent-rb-packetslost: 22, sent-rb-exthighestseq: 40241, sent-rb-jitter: 15, sent-rb-lsr: 2688234059, sent-rb-dlsr: 143187, have-rb: False, rb-fractionlost: 0, rb-packetslost: 0, rb-exthighestseq: 0, rb-jitter: 0, rb-lsr: 0, rb-dlsr: 0, rb-round-trip: 0
